Messstelle:                ;Sausteinaste
HZB-Nummer:                ;201715
HD-Nummer:                 ;
DBMS-Nummer:               ;7001064
Gewässer:                  ;Zemmbach
Sachgebiet:                ;OWF
Dienststelle:              ;HD-Tirol
Messstellenbetreiber:      ;Verbund Hydro Power AG
orogr.Einzugsgebiet [km²]: ;225
Pegelnullpunkt:
  gültig seit:             ;Höhe [m ü.A.]:
   01.11.1952              ;00910,60
   01.01.1954              ;00909,60
   01.01.1971              ;00909,00
   01.01.1984              ;00909,54
Bundesmeldenetz(BMN)-Koordinaten:
  gültig seit:             ;Rechtswert y [m] - Hochwert x [m]:
   01.01.1952              ;262081,00 - 221529,00
   01.01.1971              ;262035,09 - 221465,24
Exportzeitreihe:           ;(7001064,Wasserstand,M,Max,M,1,F,Z,0,,,)
Einheit:                   ;[cm]
Exportzeitraum:            ;[01.01.1962 00:00,01.01.2022 00:00]
Werte:
01.01.1962 00:00:00;   168
01.02.1962 00:00:00;   162
31.03.1962 00:00:00;   170
26.04.1962 18:00:00;   229
09.05.1962 18:00:00;   267
01.06.1962 18:00:00;   304
11.07.1962 18:00:00;   285
15.08.1962 18:00:00;   302
03.09.1962 18:00:00;   259
03.10.1962 00:00:00;   197
08.11.1962 00:00:00;   196
01.12.1962 00:00:00;   169
01.01.1963 00:00:00;   166
12.02.1963 18:00:00;   184
09.03.1963 00:00:00;   163
30.04.1963 18:00:00;   213
28.05.1963 18:00:00;   256
23.06.1963 18:00:00;   284
22.07.1963 18:00:00;   261
18.08.1963 18:00:00;   315
05.09.1963 18:00:00;   292
04.10.1963 18:00:00;   201
16.11.1963 18:00:00;   229
05.12.1963 00:00:00;   180
01.01.1964 00:00:00;   170
01.02.1964 00:00:00;   164
31.03.1964 18:00:00;   170
19.04.1964 18:00:00;   214
08.05.1964 18:00:00;   255
08.06.1964 18:00:00;   276
21.07.1964 18:00:00;   269
22.08.1964 18:00:00;   270
17.09.1964 18:00:00;   246
08.10.1964 18:00:00;   200
18.11.1964 18:00:00;   197
01.12.1964 00:00:00;   185
01.01.1965 00:00:00;   175
01.02.1965 00:00:00;   170
31.03.1965 00:00:00;   182
09.04.1965 18:00:00;   190
19.05.1965 18:00:00;   294
22.06.1965 18:00:00;   377
26.07.1965 18:00:00;   326
23.08.1965 18:00:00;   333
02.09.1965 18:00:00;   419
02.10.1965 18:00:00;   231
01.11.1965 18:00:00;   184
01.12.1965 00:00:00;   176
01.01.1966 00:00:00;   173
22.02.1966 00:00:00;   180
01.03.1966 18:00:00;   175
30.04.1966 18:00:00;   222
23.05.1966 18:00:00;   270
19.06.1966 00:00:00;   277
06.07.1966 18:00:00;   311
17.08.1966 18:00:00;   365
16.09.1966 18:00:00;   274
12.10.1966 18:00:00;   250
04.11.1966 18:00:00;   248
02.12.1966 18:00:00;   198
01.01.1967 00:00:00; Lücke
01.02.1967 00:00:00; Lücke
01.03.1967 00:00:00; Lücke
01.04.1967 00:00:00; Lücke
01.05.1967 00:00:00; Lücke
01.06.1967 00:00:00; Lücke
01.07.1967 00:00:00; Lücke
