Messstelle:                ;Lienz-Peggetz
HZB-Nummer:                ;212316
HD-Nummer:                 ;
DBMS-Nummer:               ;7001147
Gewässer:                  ;Drau
Sachgebiet:                ;OWF
Dienststelle:              ;HD-Tirol
Messstellenbetreiber:      ;Verbund Hydro Power AG
orogr.Einzugsgebiet [km²]: ;1876,2
Pegelnullpunkt:
  gültig seit:             ;Höhe [m ü.A.]:
   01.01.1967              ;00661,43
Bundesmeldenetz(BMN)-Koordinaten:
  gültig seit:             ;Rechtswert y [m] - Hochwert x [m]:
   01.01.1967              ;408143,00 - 187410,00
Exportzeitreihe:           ;(7001147,Wasserstand,M,Max,M,1,F,Z,0,,,)
Einheit:                   ;[cm]
Exportzeitraum:            ;[01.01.1970 00:00,01.01.2022 00:00]
Werte:
02.01.1970 18:00:00;    22
22.02.1970 18:00:00;    10
26.03.1970 18:00:00;    14
26.04.1970 18:00:00;    57
15.05.1970 18:00:00;    75
17.06.1970 18:00:00;   202
25.07.1970 18:00:00;   234
10.08.1970 18:00:00;   137
12.09.1970 18:00:00;   127
03.10.1970 18:00:00;    16
01.11.1970 00:00:00;    -3
01.12.1970 00:00:00;    -6
01.01.1971 00:00:00; Lücke
01.02.1971 00:00:00; Lücke
01.03.1971 00:00:00; Lücke
01.04.1971 00:00:00; Lücke
01.05.1971 00:00:00; Lücke
01.06.1971 00:00:00; Lücke
01.07.1971 00:00:00; Lücke
01.08.1971 00:00:00; Lücke
01.09.1971 00:00:00; Lücke
01.10.1971 00:00:00; Lücke
01.11.1971 00:00:00; Lücke
01.12.1971 00:00:00; Lücke
01.01.1972 00:00:00; Lücke
01.02.1972 00:00:00; Lücke
01.03.1972 00:00:00; Lücke
01.04.1972 00:00:00; Lücke
01.05.1972 00:00:00; Lücke
01.06.1972 00:00:00; Lücke
01.07.1972 00:00:00; Lücke
01.08.1972 00:00:00; Lücke
01.09.1972 00:00:00; Lücke
01.10.1972 00:00:00; Lücke
01.11.1972 00:00:00; Lücke
01.12.1972 00:00:00; Lücke
01.01.1973 00:00:00; Lücke
01.02.1973 00:00:00; Lücke
01.03.1973 00:00:00; Lücke
01.04.1973 00:00:00; Lücke
01.05.1973 00:00:00; Lücke
01.06.1973 00:00:00; Lücke
01.07.1973 00:00:00; Lücke
01.08.1973 00:00:00; Lücke
01.09.1973 00:00:00; Lücke
01.10.1973 00:00:00; Lücke
01.11.1973 00:00:00; Lücke
01.12.1973 00:00:00; Lücke
01.01.1974 00:00:00; Lücke
01.02.1974 00:00:00; Lücke
01.03.1974 00:00:00; Lücke
01.04.1974 00:00:00; Lücke
01.05.1974 00:00:00; Lücke
01.06.1974 00:00:00; Lücke
01.07.1974 00:00:00; Lücke
01.08.1974 00:00:00; Lücke
01.09.1974 00:00:00; Lücke
01.10.1974 00:00:00; Lücke
01.11.1974 00:00:00; Lücke
01.12.1974 00:00:00; Lücke
01.01.1975 00:00:00; Lücke
01.02.1975 00:00:00; Lücke
01.03.1975 00:00:00; Lücke
01.04.1975 00:00:00; Lücke
01.05.1975 00:00:00; Lücke
01.06.1975 00:00:00; Lücke
01.07.1975 00:00:00; Lücke
01.08.1975 00:00:00; Lücke
01.09.1975 00:00:00; Lücke
01.10.1975 00:00:00; Lücke
01.11.1975 00:00:00; Lücke
01.12.1975 00:00:00; Lücke
13.01.1976 20:00:00;    65
29.02.1976 20:00:00;    58
31.03.1976 20:00:00;    66
07.04.1976 22:00:00;    81
18.05.1976 23:30:00;   135
23.06.1976 00:00:00;   170
01.07.1976 22:00:00;   160
01.08.1976 03:30:00;   130
14.09.1976 08:00:00;   202
13.10.1976 15:00:00;   159
08.11.1976 01:00:00;   110
02.12.1976 00:00:00;    76
01.01.1977 00:00:00;    61
25.02.1977 11:30:00;    66
29.03.1977 01:00:00;   103
30.04.1977 23:59:55;   129
26.05.1977 21:00:00;   226
14.06.1977 20:30:00;   261
31.07.1977 22:30:00;   281
01.08.1977 00:00:00;   280
04.09.1977 22:30:00;   156
01.10.1977 00:00:00;    88
03.11.1977 23:00:00;    74
06.12.1977 11:00:00;    64
12.01.1978 20:30:00;    56
11.02.1978 04:30:00;    56
31.03.1978 23:30:00;    64
30.04.1978 23:59:55;    81
23.05.1978 00:00:00;   219
12.06.1978 03:30:00;   263
05.07.1978 13:00:00;   263
08.08.1978 03:00:00;   288
08.09.1978 11:30:00;   124
03.10.1978 21:30:00;   193
10.11.1978 19:30:00;    95
01.12.1978 00:00:00;    61
28.01.1979 13:00:00;    59
17.02.1979 21:00:00;    56
16.03.1979 12:30:00;    85
17.04.1979 13:30:00;    78
31.05.1979 23:00:00;   281
01.06.1979 00:00:00;   281
10.07.1979 10:30:00;   206
04.08.1979 02:00:00;   233
22.09.1979 08:00:00;   218
15.10.1979 11:00:00;   196
01.11.1979 20:00:00;   110
01.12.1979 00:30:00;    95
01.01.1980 00:00:00;    69
01.02.1980 13:00:00;    66
29.03.1980 22:00:00;    75
19.04.1980 22:30:00;    89
28.05.1980 04:30:00;   127
14.06.1980 18:00:00;   250
09.07.1980 21:00:00;   286
08.08.1980 18:30:00;   215
01.09.1980 00:00:00;   129
17.10.1980 18:30:00;   288
05.11.1980 22:00:00;   115
01.12.1980 22:00:00;    89
03.01.1981 23:00:00;    76
07.02.1981 23:30:00;    67
31.03.1981 12:00:00;    95
13.04.1981 01:00:00;   107
27.05.1981 05:30:00;   304
03.06.1981 22:30:00;   217
19.07.1981 02:00:00;   390
17.08.1981 03:30:00;   183
24.09.1981 03:00:00;   144
01.10.1981 00:00:00;   111
03.11.1981 00:30:00;    91
01.12.1981 13:30:00;    65
09.01.1982 15:30:00;    58
01.02.1982 14:30:00;    51
30.03.1982 23:00:00;    53
07.04.1982 23:00:00;    66
31.05.1982 23:59:55;   162
12.06.1982 19:00:00;   231
31.07.1982 18:00:00;   206
14.08.1982 02:00:00;   205
07.09.1982 18:30:00;   171
23.10.1982 18:00:00;   110
14.11.1982 10:30:00;    81
10.12.1982 23:30:00;    68
05.01.1983 23:00:00;    57
01.02.1983 15:30:00;    52
22.03.1983 22:30:00;    53
28.04.1983 01:00:00;    80
23.05.1983 23:00:00;   212
07.06.1983 00:00:00;   212
05.07.1983 23:00:00;   205
03.08.1983 04:00:00;   186
11.09.1983 07:00:00;   134
11.10.1983 23:30:00;    91
02.11.1983 03:30:00;    59
06.12.1983 21:30:00;    68
04.01.1984 14:00:00;    48
01.02.1984 14:00:00;    43
29.03.1984 22:30:00;    44
24.04.1984 22:30:00;    68
21.05.1984 07:00:00;   218
21.06.1984 23:30:00;   218
12.07.1984 22:30:00;   231
06.08.1984 06:30:00;   166
06.09.1984 09:00:00;   165
02.10.1984 16:00:00;   149
08.11.1984 10:30:00;    68
02.12.1984 22:00:00;    63
01.01.1985 00:00:00;    55
02.02.1985 21:30:00;    63
21.03.1985 20:30:00;    54
29.04.1985 14:30:00;   119
18.05.1985 00:30:00;   234
07.06.1985 22:45:00;   288
21.07.1985 05:30:00;   250
06.08.1985 17:00:00;   382
04.09.1985 01:00:00;   187
04.10.1985 21:30:00;   133
28.11.1985 16:30:00;   110
04.12.1985 23:45:00;    92
01.01.1986 23:45:00;    86
03.02.1986 14:00:00;    88
31.03.1986 22:30:00;    85
30.04.1986 23:59:55;   147
22.05.1986 00:00:00;   310
24.06.1986 06:30:00;   260
06.07.1986 23:00:00;   236
19.08.1986 02:00:00;   215
10.09.1986 04:15:00;   164
03.10.1986 21:00:00;   130
06.11.1986 12:15:00;    94
14.12.1986 12:30:00;    87
01.01.1987 00:00:00;    78
06.02.1987 12:45:00;    90
28.03.1987 23:30:00;    84
30.04.1987 23:59:55;   131
04.05.1987 02:15:00;   153
15.06.1987 22:30:00;   263
19.07.1987 19:45:00;   384
25.08.1987 09:45:00;   364
27.09.1987 02:00:00;   170
12.10.1987 06:00:00;   250
01.11.1987 00:00:00;   109
21.12.1987 10:30:00;   102
01.01.1988 00:00:00;    89
07.02.1988 21:30:00;    83
25.03.1988 19:45:00;    78
24.04.1988 03:45:00;   113
18.05.1988 20:30:00;   181
15.06.1988 21:45:00;   193
12.07.1988 07:15:00;   245
22.08.1988 02:15:00;   228
03.09.1988 07:45:00;   200
13.10.1988 05:30:00;   175
01.11.1988 00:00:00;   104
05.12.1988 13:00:00;   104
05.01.1989 23:15:00;    88
25.02.1989 16:45:00;   102
31.03.1989 11:00:00;    97
05.04.1989 10:15:00;   146
23.05.1989 21:30:00;   185
23.06.1989 22:00:00;   199
04.07.1989 21:30:00;   290
17.08.1989 22:00:00;   211
16.09.1989 11:00:00;   140
02.10.1989 09:00:00;   115
