Messstelle:                ;Maibachl
HZB-Nummer:                ;396507
HD-Nummer:                 ;01825
DBMS-Nummer:               ;2002266
Gebirgsgruppe:             ;3741 Dobratsch
Grundwasserkörper:         ;Gruppe Nördliche Kalkalpen [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;QU
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;16.06.2004
 Geländehöhe-Hauptquelle:  ;509,74
 Pegelnullpunkt:           ;508,14
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.08.2003               ;13 49 27                 ;46 35 31
Exportzeitreihe:           ;QUWT,I,Mit,T,1,F,Z,0,,,
Exportqualität:            ;MAXQUAL (0)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2021 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;1 Nachkommastelle
Einheit:                   ;°C
Werte:
19.03.2004 00:00:00   ;    29,7 ;     
20.03.2004 00:00:00   ;    29,5 ;     
21.03.2004 00:00:00   ;    29,5 ;     
22.03.2004 00:00:00   ;    29,7 ;     
23.03.2004 00:00:00   ;    29,9 ;     
24.03.2004 00:00:00   ;    29,4 ;     
25.03.2004 00:00:00   ;    29,1 ;     
26.03.2004 00:00:00   ;    29,3 ;     
27.03.2004 00:00:00   ;    29,3 ;     
28.03.2004 00:00:00   ;    29,2 ;     
29.03.2004 00:00:00   ;    29,2 ;     
30.03.2004 00:00:00   ;    29,2 ;     
31.03.2004 00:00:00   ;    29,1 ;     
01.04.2004 00:00:00   ;    29,2 ;     
02.04.2004 00:00:00   ;    29,2 ;     
03.04.2004 00:00:00   ;    29,2 ;     
04.04.2004 00:00:00   ;    29,3 ;     
05.04.2004 00:00:00   ;    29,4 ;     
06.04.2004 00:00:00   ;    29,5 ;     
07.04.2004 00:00:00   ;    29,5 ;     
08.04.2004 00:00:00   ;    29,5 ;     
09.04.2004 00:00:00   ;    29,5 ;     
10.04.2004 00:00:00   ;    29,5 ;     
11.04.2004 00:00:00   ;    29,5 ;     
12.04.2004 00:00:00   ;    29,4 ;     
13.04.2004 00:00:00   ;    29,4 ;     
14.04.2004 00:00:00   ;    29,4 ;     
15.04.2004 00:00:00   ;    29,4 ;     
16.04.2004 00:00:00   ;    29,3 ;     
17.04.2004 00:00:00   ;    29,5 ;     
18.04.2004 00:00:00   ;    29,7 ;     
19.04.2004 00:00:00   ;    29,8 ;     
20.04.2004 00:00:00   ;    29,9 ;     
21.04.2004 00:00:00   ;    29,3 ;     
22.04.2004 00:00:00   ;    29,7 ;     
23.04.2004 00:00:00   ;    29,4 ;     
24.04.2004 00:00:00   ;    29,1 ;     
25.04.2004 00:00:00   ;    29,3 ;     
26.04.2004 00:00:00   ;    28,9 ;     
27.04.2004 00:00:00   ;    29,2 ;     
28.04.2004 00:00:00   ;Lücke    ;     
29.04.2004 00:00:00   ;Lücke    ;     
30.04.2004 00:00:00   ;Lücke    ;     
01.05.2004 00:00:00   ;Lücke    ;     
02.05.2004 00:00:00   ;Lücke    ;     
03.05.2004 00:00:00   ;Lücke    ;     
04.05.2004 00:00:00   ;Lücke    ;     
05.05.2004 00:00:00   ;Lücke    ;     
06.05.2004 00:00:00   ;Lücke    ;     
07.05.2004 00:00:00   ;Lücke    ;     
08.05.2004 00:00:00   ;Lücke    ;     
09.05.2004 00:00:00   ;Lücke    ;     
10.05.2004 00:00:00   ;Lücke    ;     
11.05.2004 00:00:00   ;Lücke    ;     
12.05.2004 00:00:00   ;Lücke    ;     
13.05.2004 00:00:00   ;Lücke    ;     
14.05.2004 00:00:00   ;Lücke    ;     
15.05.2004 00:00:00   ;Lücke    ;     
16.05.2004 00:00:00   ;Lücke    ;     
17.05.2004 00:00:00   ;Lücke    ;     
18.05.2004 00:00:00   ;Lücke    ;     
19.05.2004 00:00:00   ;Lücke    ;     
20.05.2004 00:00:00   ;Lücke    ;     
21.05.2004 00:00:00   ;Lücke    ;     
22.05.2004 00:00:00   ;Lücke    ;     
23.05.2004 00:00:00   ;Lücke    ;     
24.05.2004 00:00:00   ;Lücke    ;     
25.05.2004 00:00:00   ;Lücke    ;     
26.05.2004 00:00:00   ;Lücke    ;     
27.05.2004 00:00:00   ;Lücke    ;     
28.05.2004 00:00:00   ;Lücke    ;     
29.05.2004 00:00:00   ;Lücke    ;     
30.05.2004 00:00:00   ;Lücke    ;     
31.05.2004 00:00:00   ;Lücke    ;     
01.06.2004 00:00:00   ;Lücke    ;     
02.06.2004 00:00:00   ;Lücke    ;     
03.06.2004 00:00:00   ;Lücke    ;     
04.06.2004 00:00:00   ;Lücke    ;     
05.06.2004 00:00:00   ;Lücke    ;     
06.06.2004 00:00:00   ;Lücke    ;     
07.06.2004 00:00:00   ;Lücke    ;     
08.06.2004 00:00:00   ;Lücke    ;     
09.06.2004 00:00:00   ;Lücke    ;     
10.06.2004 00:00:00   ;Lücke    ;     
11.06.2004 00:00:00   ;Lücke    ;     
12.06.2004 00:00:00   ;    22,9 ;     
13.06.2004 00:00:00   ;    21,9 ;     
14.06.2004 00:00:00   ;Lücke    ;     
15.06.2004 00:00:00   ;Lücke    ;     
16.06.2004 00:00:00   ;Lücke    ;     
17.06.2004 00:00:00   ;Lücke    ;     
18.06.2004 00:00:00   ;Lücke    ;     
19.06.2004 00:00:00   ;Lücke    ;     
20.06.2004 00:00:00   ;Lücke    ;     
21.06.2004 00:00:00   ;Lücke    ;     
22.06.2004 00:00:00   ;Lücke    ;     
23.06.2004 00:00:00   ;Lücke    ;     
24.06.2004 00:00:00   ;Lücke    ;     
25.06.2004 00:00:00   ;Lücke    ;     
26.06.2004 00:00:00   ;Lücke    ;     
27.06.2004 00:00:00   ;Lücke    ;     
28.06.2004 00:00:00   ;Lücke    ;     
29.06.2004 00:00:00   ;Lücke    ;     
30.06.2004 00:00:00   ;Lücke    ;     
01.07.2004 00:00:00   ;Lücke    ;     
02.07.2004 00:00:00   ;Lücke    ;     
03.07.2004 00:00:00   ;Lücke    ;     
04.07.2004 00:00:00   ;Lücke    ;     
05.07.2004 00:00:00   ;Lücke    ;     
06.07.2004 00:00:00   ;Lücke    ;     
07.07.2004 00:00:00   ;Lücke    ;     
08.07.2004 00:00:00   ;Lücke    ;     
09.07.2004 00:00:00   ;Lücke    ;     
10.07.2004 00:00:00   ;Lücke    ;     
11.07.2004 00:00:00   ;Lücke    ;     
12.07.2004 00:00:00   ;Lücke    ;     
13.07.2004 00:00:00   ;Lücke    ;     
14.07.2004 00:00:00   ;Lücke    ;     
15.07.2004 00:00:00   ;Lücke    ;     
16.07.2004 00:00:00   ;Lücke    ;     
17.07.2004 00:00:00   ;Lücke    ;     
18.07.2004 00:00:00   ;Lücke    ;     
19.07.2004 00:00:00   ;Lücke    ;     
20.07.2004 00:00:00   ;Lücke    ;     
21.07.2004 00:00:00   ;Lücke    ;     
22.07.2004 00:00:00   ;Lücke    ;     
23.07.2004 00:00:00   ;Lücke    ;     
24.07.2004 00:00:00   ;Lücke    ;     
25.07.2004 00:00:00   ;Lücke    ;     
26.07.2004 00:00:00   ;Lücke    ;     
27.07.2004 00:00:00   ;Lücke    ;     
28.07.2004 00:00:00   ;Lücke    ;     
29.07.2004 00:00:00   ;Lücke    ;     
30.07.2004 00:00:00   ;Lücke    ;     
31.07.2004 00:00:00   ;Lücke    ;     
