Messstelle:                ;Kohlgrubenquellen
HZB-Nummer:                ;396432
HD-Nummer:                 ;
DBMS-Nummer:               ;7004350
Fremdnummer:               ;QU70366034
Gebirgsgruppe:             ;1443 Lizumer-Reckner
Grundwasserkörper:         ;Gruppe Zentralzone [DBJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;QU
Dienststelle:              ;HD-Tirol
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.2005
 Geländehöhe-Hauptquelle:  ;1306,00
 Pegelnullpunkt:           ;1306,00
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2005               ;11 37 16                 ;47 16 01
Exportzeitreihe:           ;QUWLF,I,Mit,T,1,F,Z,0,,,
Exportqualität:            ;MAXQUAL (0)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2021 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;1 Nachkommastelle
Einheit:                   ;µS/cm
Werte:
25.12.2004 00:00:00   ;   173,1 ;     
26.12.2004 00:00:00   ;   173,4 ;     
27.12.2004 00:00:00   ;   173,4 ;     
28.12.2004 00:00:00   ;   173,5 ;     
29.12.2004 00:00:00   ;   173,7 ;     
30.12.2004 00:00:00   ;   173,8 ;     
31.12.2004 00:00:00   ;   173,8 ;     
01.01.2005 00:00:00   ;   173,8 ;     
02.01.2005 00:00:00   ;   173,8 ;     
03.01.2005 00:00:00   ;   173,9 ;     
04.01.2005 00:00:00   ;   173,9 ;     
05.01.2005 00:00:00   ;   173,9 ;     
06.01.2005 00:00:00   ;   174,0 ;     
07.01.2005 00:00:00   ;   174,0 ;     
08.01.2005 00:00:00   ;   173,9 ;     
09.01.2005 00:00:00   ;   174,0 ;     
10.01.2005 00:00:00   ;   173,9 ;     
11.01.2005 00:00:00   ;   174,0 ;     
12.01.2005 00:00:00   ;   173,9 ;     
13.01.2005 00:00:00   ;   174,0 ;     
14.01.2005 00:00:00   ;   174,0 ;     
15.01.2005 00:00:00   ;   174,0 ;     
16.01.2005 00:00:00   ;   173,9 ;     
17.01.2005 00:00:00   ;   173,9 ;     
18.01.2005 00:00:00   ;   173,9 ;     
19.01.2005 00:00:00   ;   174,0 ;     
20.01.2005 00:00:00   ;   174,0 ;     
21.01.2005 00:00:00   ;   174,0 ;     
22.01.2005 00:00:00   ;   174,0 ;     
23.01.2005 00:00:00   ;   174,0 ;     
24.01.2005 00:00:00   ;   174,0 ;     
25.01.2005 00:00:00   ;   174,0 ;     
26.01.2005 00:00:00   ;   174,0 ;     
27.01.2005 00:00:00   ;   174,0 ;     
28.01.2005 00:00:00   ;   174,0 ;     
29.01.2005 00:00:00   ;   174,0 ;     
30.01.2005 00:00:00   ;   174,0 ;     
31.01.2005 00:00:00   ;   174,0 ;     
01.02.2005 00:00:00   ;   174,0 ;     
02.02.2005 00:00:00   ;   174,0 ;     
03.02.2005 00:00:00   ;   174,0 ;     
04.02.2005 00:00:00   ;   174,0 ;     
05.02.2005 00:00:00   ;   174,0 ;     
06.02.2005 00:00:00   ;   174,0 ;     
07.02.2005 00:00:00   ;   174,0 ;     
08.02.2005 00:00:00   ;   174,0 ;     
09.02.2005 00:00:00   ;   174,0 ;     
10.02.2005 00:00:00   ;   174,0 ;     
11.02.2005 00:00:00   ;   174,0 ;     
12.02.2005 00:00:00   ;   174,0 ;     
13.02.2005 00:00:00   ;   174,0 ;     
14.02.2005 00:00:00   ;   174,0 ;     
15.02.2005 00:00:00   ;   174,0 ;     
16.02.2005 00:00:00   ;   174,0 ;     
17.02.2005 00:00:00   ;   174,0 ;     
18.02.2005 00:00:00   ;   174,0 ;     
19.02.2005 00:00:00   ;   174,0 ;     
20.02.2005 00:00:00   ;   174,0 ;     
21.02.2005 00:00:00   ;   174,0 ;     
22.02.2005 00:00:00   ;   174,0 ;     
23.02.2005 00:00:00   ;   174,0 ;     
24.02.2005 00:00:00   ;   174,0 ;     
25.02.2005 00:00:00   ;   174,0 ;     
26.02.2005 00:00:00   ;   174,0 ;     
27.02.2005 00:00:00   ;   174,0 ;     
