Messstelle:                ;Pfahnlmühle
HZB-Nummer:                ;205971
HD-Nummer:                 ;9290
DBMS-Nummer:               ;4001139
Gewässer:                  ;Waldaist
Sachgebiet:                ;OWF
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Hydrographischer Dienst
orogr.Einzugsgebiet [km²]: ;266,1

Pegelnullpunkt:
  gültig seit:             ;Höhe [m ü.A.]:
   01.01.1961              ;323,87
   01.01.1969              ;322,87
   01.01.2005              ;322,36

Bundesmeldenetz(BMN)-Koordinaten:
  gültig seit:             ;Rechtswert y [m] - Hochwert x [m]:
   01.01.1976              ;541740,00 - 356250,00
   27.03.2020              ;541594,49 - 356171,35

Messgrößen/Messart:
  gültig seit:  gültig bis:;MessCode/Parameter/Messart:
   01.01.1937              ;2111001110-1/OWF-W/Pegellatte-händische Messung
   01.01.1968    01.01.1976;2111002220-2/OWF-W/Schwimmer (analog)-Schreibstreifen manuell
   01.01.1976    01.01.2022;2111002220-3/OWF-W/Schwimmer (analog)-digitalisiert
   23.06.2002    05.07.2012;2111006410-4/OWF-W/Pneumatic (direkt)-Datensammler
   27.11.2005              ;2111006410-8/OWF-W/Pneumatic (direkt)-DFÜ -> Datensammler
   28.11.2005              ;2111006410-8/OWF-W/Pneumatic (direkt)-DFÜ -> Datensammler
   25.10.2022              ;2111009300-8/OWF-W/Radarsonde-DFÜ -> Datensammler
   01.01.1976              ;2141004810-1/OWF-Q/Pegelschlüssel-händische Messung
   01.06.1977              ;2161001110-1/OWF-WT/Fl (normal)-händische Messung
   01.01.1983    01.01.1998;2161003310-2/OWF-WT/Metal-Schreibstreifen manuell
   01.01.1998    01.12.2002;2161003310-3/OWF-WT/Metal-digitalisiert
   01.12.2002              ;2161003310-8/OWF-WT/Metal-DFÜ -> Datensammler

Anmerkungen:
  gültig seit:  gültig bis:;Parameter/Fußnote:
   01.01.1996    31.12.1996;OWF-Q/Im Jän,Feb durch Eis beeinflusst
   01.01.1996    31.12.1996;OWF-Q/Im Feb,Jun,Aug,Sep,Okt,Nov nach ergänzten Wasserständen ermittelt
   01.01.1997    31.12.1997;OWF-Q/Im Feb,Jun,Jul,Aug,Sep,Okt,Nov,Dez nach ergänzten Wasserständen ermittelt
   01.01.1997    31.12.1997;OWF-Q/Im Jän,Mai,Jun,Jul,Sep,Okt nach ergänzten Wasserständen ermittelt
   01.01.1998              ;OWF-W/durch Kraftwerksbetrieb beeinflusst
   01.01.1998              ;OWF-Q/durch Kraftwerksbetrieb beeinflusst
   01.01.1998    31.12.1998;OWF-Q/Im Jän durch Eis beeinflusst
   01.01.1998    31.12.1998;OWF-Q/Im Jän,Feb,Apr,Jun,Jul,Aug,Sep,Okt,Nov,Dez trocken
   01.01.1998    31.12.1998;OWF-WT/Im Jän durch Eis beeinflusst
   01.01.1999    31.12.1999;OWF-Q/Im Jän durch Eis beeinflusst
   01.01.1999    31.12.1999;OWF-Q/Im Jän nach ergänzten Wasserständen ermittelt
   01.01.1999    31.12.1999;OWF-WT/Im Jän nach ergänzten Wasserständen ermittelt
   01.01.2000    31.12.2000;OWF-Q/Im Jän durch Eis beeinflusst
   01.01.2000    31.12.2000;OWF-Q/Im Apr,Mai,Jun,Jul,Aug,Sep,Okt,Nov,Dez nach ergänzten Wasserständen ermittelt
   01.01.2000    31.12.2000;OWF-WT/Im Jän durch Eis beeinflusst
   01.01.2001    31.12.2001;OWF-Q/Im Jän durch Eis beeinflusst
   01.01.2001    31.12.2001;OWF-Q/Im Apr,Mai,Jun,Jul,Aug,Sep,Okt,Nov,Dez nach ergänzten Wasserständen ermittelt
   01.01.2001    31.12.2001;OWF-WT/Im Apr,Mai,Jun,Jul,Aug,Sep,Okt,Nov,Dez nach ergänzten Wasserständen ermittelt
