Messstelle:                ;Obergäu, Br 16
HZB-Nummer:                ;319863
HD-Nummer:                 ;
DBMS-Nummer:               ;5002005
PorenGW-Gebiet:            ;040 Unteres Salzachtal
Grundwasserkörper:         ;Unteres Salzachtal [DBJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Salzburg
Messstellenbetreiber:      ;Hydrographischer Dienst
01.11.1999 00:00:00   ;   467,36 ;     
01.12.1999 00:00:00   ;   467,23 ;     
01.01.2000 00:00:00   ;   467,08 ;     
01.02.2000 00:00:00   ;   467,49 ;     
01.03.2000 00:00:00   ;   467,70 ;     
01.04.2000 00:00:00   ;   468,22 ;     
01.05.2000 00:00:00   ;   468,33 ;     
01.06.2000 00:00:00   ;   468,02 ;     
01.07.2000 00:00:00   ;   468,13 ;     
01.08.2000 00:00:00   ;   468,24 ;     
01.09.2000 00:00:00   ;   467,80 ;     
01.10.2000 00:00:00   ;   467,57 ;     
01.11.2000 00:00:00   ;   467,54 ;     
01.12.2000 00:00:00   ;   467,26 ;     
01.01.2001 00:00:00   ;   467,13 ;     
01.02.2001 00:00:00   ;   467,18 ;     
01.03.2001 00:00:00   ;   467,55 ;     
01.04.2001 00:00:00   ;   467,83 ;     
01.05.2001 00:00:00   ;   467,95 ;     
01.06.2001 00:00:00   ;   468,23 ;     
01.07.2001 00:00:00   ;   468,24 ;     
01.08.2001 00:00:00   ;   467,84 ;     
01.09.2001 00:00:00   ;   468,02 ;     
01.10.2001 00:00:00   ;   467,60 ;     
01.11.2001 00:00:00   ;   467,02 ;     
01.12.2001 00:00:00   ;   467,05 ;     
01.01.2002 00:00:00   ;   467,34 ;     
01.02.2002 00:00:00   ;   467,57 ;     
01.03.2002 00:00:00   ;   467,68 ;     
01.04.2002 00:00:00   ;   468,00 ;     
01.05.2002 00:00:00   ;   468,10 ;     
01.06.2002 00:00:00   ;   468,16 ;     
01.07.2002 00:00:00   ;   467,94 ;     
01.08.2002 00:00:00   ;   468,65 ;     
01.09.2002 00:00:00   ;   468,06 ;     
01.10.2002 00:00:00   ;   467,92 ;     
01.11.2002 00:00:00   ;   467,80 ;     
01.12.2002 00:00:00   ;   467,79 ;     
01.01.2003 00:00:00   ;   467,58 ;     
01.02.2003 00:00:00   ;   467,32 ;     
01.03.2003 00:00:00   ;   467,31 ;     
01.04.2003 00:00:00   ;   467,58 ;     
01.05.2003 00:00:00   ;   468,06 ;     
01.06.2003 00:00:00   ;   468,01 ;     
01.07.2003 00:00:00   ;   467,80 ;     
01.08.2003 00:00:00   ;   467,72 ;     
01.09.2003 00:00:00   ;   467,58 ;     
01.10.2003 00:00:00   ;   467,75 ;     
01.11.2003 00:00:00   ;   467,55 ;     
01.12.2003 00:00:00   ;   467,24 ;     
01.01.2004 00:00:00   ;   467,20 ;     
01.02.2004 00:00:00   ;   467,28 ;     
01.03.2004 00:00:00   ;   467,63 ;     
01.04.2004 00:00:00   ;   467,93 ;     
01.05.2004 00:00:00   ;   467,96 ;     
01.06.2004 00:00:00   ;   468,42 ;     
01.07.2004 00:00:00   ;   468,41 ;     
01.08.2004 00:00:00   ;   468,33 ;     
01.09.2004 00:00:00   ;   468,07 ;     
01.10.2004 00:00:00   ;   467,78 ;     
01.11.2004 00:00:00   ;   467,52 ;     
01.12.2004 00:00:00   ;   467,31 ;     
01.01.2005 00:00:00   ;   467,15 ;     
01.02.2005 00:00:00   ;   467,10 ;     
01.03.2005 00:00:00   ;   467,49 ;     
01.04.2005 00:00:00   ;   468,06 ;     
01.05.2005 00:00:00   ;   468,14 ;     
01.06.2005 00:00:00   ;   468,31 ;     
01.07.2005 00:00:00   ;   468,58 ;     
01.08.2005 00:00:00   ;   468,76 ;     
01.09.2005 00:00:00   ;   468,56 ;     
01.10.2005 00:00:00   ;   467,57 ;     
01.11.2005 00:00:00   ;   467,17 ;     
01.12.2005 00:00:00   ;   467,09 ;     
01.01.2006 00:00:00   ;   467,03 ;     
01.02.2006 00:00:00   ;   466,98 ;     
01.03.2006 00:00:00   ;   467,45 ;     
01.04.2006 00:00:00   ;   468,33 ;     
01.05.2006 00:00:00   ;   468,38 ;     
01.06.2006 00:00:00   ;   468,44 ;     
01.07.2006 00:00:00   ;   468,12 ;     
01.08.2006 00:00:00   ;   467,88 ;     
01.09.2006 00:00:00   ;   467,69 ;     
01.10.2006 00:00:00   ;   467,43 ;     
01.11.2006 00:00:00   ;   467,32 ;     
01.12.2006 00:00:00   ;   467,12 ;     
01.01.2007 00:00:00   ;   467,13 ;     
01.02.2007 00:00:00   ;   467,22 ;     
01.03.2007 00:00:00   ;   467,12 ;     
01.04.2007 00:00:00   ;   467,41 ;     
01.05.2007 00:00:00   ;   467,48 ;     
01.06.2007 00:00:00   ;   467,99 ;     
01.07.2007 00:00:00   ;   467,99 ;     
01.08.2007 00:00:00   ;   467,86 ;     
01.09.2007 00:00:00   ;   468,67 ;     
01.10.2007 00:00:00   ;   467,80 ;     
01.11.2007 00:00:00   ;   467,76 ;     
01.12.2007 00:00:00   ;   467,58 ;     
01.01.2008 00:00:00   ;   467,34 ;     
01.02.2008 00:00:00   ;   467,30 ;     
01.03.2008 00:00:00   ;   467,41 ;     
01.04.2008 00:00:00   ;   467,68 ;     
01.05.2008 00:00:00   ;   468,03 ;     
01.06.2008 00:00:00   ;   468,14 ;     
01.07.2008 00:00:00   ;   468,19 ;     
01.08.2008 00:00:00   ;   468,02 ;     
01.09.2008 00:00:00   ;   467,64 ;     
01.10.2008 00:00:00   ;   467,33 ;     
01.11.2008 00:00:00   ;   467,20 ;     
01.12.2008 00:00:00   ;   467,25 ;     
01.01.2009 00:00:00   ;   467,44 ;     
01.02.2009 00:00:00   ;   467,07 ;     
01.03.2009 00:00:00   ;   467,51 ;     
01.04.2009 00:00:00   ;   467,97 ;     
01.05.2009 00:00:00   ;   468,18 ;     
01.06.2009 00:00:00   ;   468,36 ;     
01.07.2009 00:00:00   ;   468,74 ;     
01.08.2009 00:00:00   ;   468,27 ;     
01.09.2009 00:00:00   ;   468,45 ;     
01.10.2009 00:00:00   ;   467,78 ;     
01.11.2009 00:00:00   ;   467,60 ;     
01.12.2009 00:00:00   ;   467,19 ;     
01.01.2010 00:00:00   ;   467,05 ;     
01.02.2010 00:00:00   ;   466,96 ;     
01.03.2010 00:00:00   ;   467,30 ;     
01.04.2010 00:00:00   ;   467,35 ;     
01.05.2010 00:00:00   ;   467,70 ;     
01.06.2010 00:00:00   ;   468,53 ;     
01.07.2010 00:00:00   ;   467,99 ;     
01.08.2010 00:00:00   ;   468,04 ;     
01.09.2010 00:00:00   ;   468,01 ;     
01.10.2010 00:00:00   ;   467,49 ;     
01.11.2010 00:00:00   ;   467,30 ;     
01.12.2010 00:00:00   ;   467,12 ;     
01.01.2011 00:00:00   ;   467,37 ;     
01.02.2011 00:00:00   ;   467,19 ;     
01.03.2011 00:00:00   ;   467,16 ;     
01.04.2011 00:00:00   ;   467,47 ;     
01.05.2011 00:00:00   ;   467,47 ;     
01.06.2011 00:00:00   ;   467,78 ;     
01.07.2011 00:00:00   ;   467,73 ;     
01.08.2011 00:00:00   ;   467,81 ;     
01.09.2011 00:00:00   ;   467,56 ;     
01.10.2011 00:00:00   ;   467,65 ;     
01.11.2011 00:00:00   ;   467,23 ;     
01.12.2011 00:00:00   ;   466,96 ;     
01.01.2012 00:00:00   ;   467,34 ;     
01.02.2012 00:00:00   ;   467,40 ;     
01.03.2012 00:00:00   ;   467,67 ;     
01.04.2012 00:00:00   ;   467,77 ;     
01.05.2012 00:00:00   ;   468,08 ;     
01.06.2012 00:00:00   ;   468,23 ;     
01.07.2012 00:00:00   ;   468,13 ;     
01.08.2012 00:00:00   ;   467,87 ;     
01.09.2012 00:00:00   ;   467,85 ;     
01.10.2012 00:00:00   ;   467,80 ;     
01.11.2012 00:00:00   ;   467,42 ;     
01.12.2012 00:00:00   ;   467,15 ;     
01.01.2013 00:00:00   ;   467,52 ;     
01.02.2013 00:00:00   ;   467,33 ;     
01.03.2013 00:00:00   ;   467,33 ;     
01.04.2013 00:00:00   ;   467,60 ;     
01.05.2013 00:00:00   ;   468,18 ;     
01.06.2013 00:00:00   ;   468,69 ;     
01.07.2013 00:00:00   ;   468,15 ;     
01.08.2013 00:00:00   ;   467,63 ;     
01.09.2013 00:00:00   ;   468,06 ;     
01.10.2013 00:00:00   ;   467,72 ;     
01.11.2013 00:00:00   ;   467,67 ;     
01.12.2013 00:00:00   ;   467,35 ;     
01.01.2014 00:00:00   ;   467,15 ;     
01.02.2014 00:00:00   ;   467,10 ;     
01.03.2014 00:00:00   ;   467,23 ;     
01.04.2014 00:00:00   ;   467,53 ;     
01.05.2014 00:00:00   ;   468,10 ;     
01.06.2014 00:00:00   ;   468,06 ;     
01.07.2014 00:00:00   ;   467,93 ;     
01.08.2014 00:00:00   ;   468,33 ;     
01.09.2014 00:00:00   ;   468,37 ;     
01.10.2014 00:00:00   ;   467,89 ;     
01.11.2014 00:00:00   ;   467,63 ;     
01.12.2014 00:00:00   ;   467,11 ;     
01.01.2015 00:00:00   ;   467,38 ;     
01.02.2015 00:00:00   ;   467,31 ;     
01.03.2015 00:00:00   ;   467,08 ;     
01.04.2015 00:00:00   ;   467,21 ;     
01.05.2015 00:00:00   ;   467,88 ;     
01.06.2015 00:00:00   ;   467,88 ;     
01.07.2015 00:00:00   ;   467,53 ;     
01.08.2015 00:00:00   ;   467,64 ;     
01.09.2015 00:00:00   ;   467,44 ;     
01.10.2015 00:00:00   ;   467,37 ;     
01.11.2015 00:00:00   ;   466,99 ;     
01.12.2015 00:00:00   ;   466,99 ;     
01.01.2016 00:00:00   ;   466,85 ;     
01.02.2016 00:00:00   ;   467,22 ;     
01.03.2016 00:00:00   ;   467,20 ;     
01.04.2016 00:00:00   ;   467,44 ;     
01.05.2016 00:00:00   ;   467,80 ;     
01.06.2016 00:00:00   ;   468,32 ;     
01.07.2016 00:00:00   ;   468,18 ;     
01.08.2016 00:00:00   ;   468,02 ;     
01.09.2016 00:00:00   ;   467,54 ;     
01.10.2016 00:00:00   ;   467,22 ;     
01.11.2016 00:00:00   ;   467,23 ;     
01.12.2016 00:00:00   ;   466,91 ;     
01.01.2017 00:00:00   ;   466,73 ;     
01.02.2017 00:00:00   ;   467,00 ;     
01.03.2017 00:00:00   ;   467,41 ;     
01.04.2017 00:00:00   ;   467,44 ;     
01.05.2017 00:00:00   ;   467,75 ;     
01.06.2017 00:00:00   ;   467,75 ;     
01.07.2017 00:00:00   ;   467,72 ;     
01.08.2017 00:00:00   ;   467,97 ;     
01.09.2017 00:00:00   ;   467,79 ;     
01.10.2017 00:00:00   ;   467,48 ;     
01.11.2017 00:00:00   ;   467,45 ;     
01.12.2017 00:00:00   ;   467,22 ;     
01.01.2018 00:00:00   ;   467,45 ;     
01.02.2018 00:00:00   ;   467,13 ;     
01.03.2018 00:00:00   ;   467,05 ;     
01.04.2018 00:00:00   ;   467,61 ;     
01.05.2018 00:00:00   ;   467,80 ;     
01.06.2018 00:00:00   ;   467,63 ;     
01.07.2018 00:00:00   ;   467,43 ;     
01.08.2018 00:00:00   ;   467,18 ;     
01.09.2018 00:00:00   ;   467,33 ;     
01.10.2018 00:00:00   ;   467,09 ;     
01.11.2018 00:00:00   ;   467,03 ;     
01.12.2018 00:00:00   ;   466,97 ;     
01.01.2019 00:00:00   ;   467,31 ;     
01.02.2019 00:00:00   ;   467,22 ;     
01.03.2019 00:00:00   ;   467,80 ;     
01.04.2019 00:00:00   ;   467,66 ;     
01.05.2019 00:00:00   ;   467,85 ;     
01.06.2019 00:00:00   ;   468,29 ;     
01.07.2019 00:00:00   ;   467,61 ;     
01.08.2019 00:00:00   ;   467,47 ;     
01.09.2019 00:00:00   ;   467,42 ;     
01.10.2019 00:00:00   ;   467,10 ;     
01.11.2019 00:00:00   ;   467,19 ;     
01.12.2019 00:00:00   ;   467,08 ;     
01.01.2020 00:00:00   ;   466,92 ;     
01.02.2020 00:00:00   ;   467,27 ;     
01.03.2020 00:00:00   ;   467,18 ;     
01.04.2020 00:00:00   ;   467,13 ;     
01.05.2020 00:00:00   ;   467,35 ;     
01.06.2020 00:00:00   ;   467,59 ;     
01.07.2020 00:00:00   ;   467,76 ;     
01.08.2020 00:00:00   ;   467,87 ;     
01.09.2020 00:00:00   ;   467,55 ;     
01.10.2020 00:00:00   ;   467,43 ;     
01.11.2020 00:00:00   ;   467,22 ;     
01.12.2020 00:00:00   ;   466,85 ;     
01.01.2021 00:00:00   ;   466,67 ;     
01.02.2021 00:00:00   ;   466,91 ;     
01.03.2021 00:00:00   ;   466,88 ;     
