Messstelle:                ;Wattens
HZB-Nummer:                ;201657
HD-Nummer:                 ;
DBMS-Nummer:               ;7001059
Gewässer:                  ;Wattenbach
Sachgebiet:                ;OWF
Dienststelle:              ;HD-Tirol
Messstellenbetreiber:      ;Hydrographischer Dienst
orogr.Einzugsgebiet [km²]: ;73,9
Pegelnullpunkt:
  gültig seit:             ;Höhe [m ü.A.]:
   01.01.1929              ;00550,50
   01.01.1972              ;00551,58
   01.01.1978              ;00550,86
Bundesmeldenetz(BMN)-Koordinaten:
  gültig seit:             ;Rechtswert y [m] - Hochwert x [m]:
   01.01.1929              ;245129,47 - 240334,04
   01.01.1978              ;245119,02 - 240453,90
Exportzeitreihe:           ;(7001059,Wasserstand,M,Max,M,1,F,Z,0,,,)
Einheit:                   ;[cm]
Exportzeitraum:            ;[01.01.1961 12:00,01.01.2022 00:00]
Werte:
01.01.1961 12:00:00;   110
01.02.1961 00:00:00;   110
01.03.1961 12:00:00;   110
07.04.1961 12:00:00;   125
31.05.1961 23:59:55;   131
19.06.1961 12:00:00;   138
12.07.1961 12:00:00;   145
12.08.1961 12:00:00;   150
01.09.1961 00:00:00;   124
01.10.1961 00:00:00;   116
01.11.1961 00:00:00;   112
12.12.1961 12:00:00;   134
12.01.1962 12:00:00;   111
01.02.1962 00:00:00;   108
05.03.1962 12:00:00;   110
27.04.1962 12:00:00;   132
31.05.1962 23:59:55;   143
21.06.1962 12:00:00;   180
01.07.1962 00:00:00;   154
01.08.1962 00:00:00;   142
01.09.1962 00:00:00;   128
06.10.1962 12:00:00;   128
01.11.1962 00:00:00;   118
01.12.1962 00:00:00;   116
01.01.1963 00:00:00;   110
01.02.1963 00:00:00;   110
01.03.1963 00:00:00;   109
21.04.1963 07:00:00;   125
29.05.1963 07:00:00;   143
24.06.1963 07:00:00;   152
01.07.1963 00:00:00;   144
18.08.1963 07:00:00;   140
01.09.1963 00:00:00;   138
01.10.1963 00:00:00;   124
01.11.1963 00:00:00;   116
01.12.1963 00:00:00;   114
01.01.1964 00:00:00;   109
01.02.1964 00:00:00;   108
01.03.1964 00:00:00;   107
21.04.1964 12:00:00;   120
14.05.1964 12:00:00;   142
14.06.1964 12:00:00;   134
10.07.1964 12:00:00;   132
30.08.1964 12:00:00;   132
01.09.1964 00:00:00;   126
10.10.1964 12:00:00;   124
17.11.1964 12:00:00;   128
01.12.1964 00:00:00;   118
01.01.1965 00:00:00; Lücke
01.02.1965 00:00:00; Lücke
01.03.1965 00:00:00; Lücke
01.04.1965 00:00:00; Lücke
01.05.1965 00:00:00; Lücke
01.06.1965 00:00:00; Lücke
01.07.1965 00:00:00; Lücke
01.08.1965 00:00:00; Lücke
01.09.1965 00:00:00; Lücke
01.10.1965 00:00:00; Lücke
01.11.1965 00:00:00; Lücke
01.12.1965 00:00:00; Lücke
03.01.1966 12:00:00;   110
09.02.1966 12:00:00;   110
01.03.1966 00:00:00;   110
30.04.1966 23:59:55;   123
25.05.1966 12:00:00;   152
14.06.1966 12:00:00;   146
23.07.1966 12:00:00;   168
18.08.1966 12:00:00;   174
01.09.1966 00:00:00;   139
27.10.1966 12:00:00;   118
04.11.1966 12:00:00;   122
01.12.1966 00:00:00;   108
01.01.1967 08:00:00;   104
01.02.1967 00:00:00;    98
12.03.1967 08:00:00;   108
18.04.1967 08:00:00;   120
15.05.1967 08:00:00;   162
26.06.1967 08:00:00;   158
03.07.1967 08:00:00;   152
05.08.1967 08:00:00;   142
08.09.1967 08:00:00;   134
03.10.1967 08:00:00;   125
05.11.1967 08:00:00;   115
01.12.1967 00:00:00;   102
01.01.1968 00:00:00;    99
01.02.1968 00:00:00;    98
31.03.1968 12:00:00;   108
23.04.1968 12:00:00;   122
29.05.1968 12:00:00;   136
07.06.1968 12:00:00;   138
15.07.1968 12:00:00;   130
10.08.1968 12:00:00;   130
01.09.1968 00:00:00;   118
07.10.1968 12:00:00;   126
03.11.1968 12:00:00;   113
01.12.1968 00:00:00;   102
01.01.1969 00:00:00;    98
23.02.1969 12:00:00;    98
