Messstelle:                ;Haselbach, Br  4350
HZB-Nummer:                ;340588
HD-Nummer:                 ;uw4350
DBMS-Nummer:               ;6003077
PorenGW-Gebiet:            ;392 Saggautal
Grundwasserkörper:         ;Saggautal [MUR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1999
 Geländehöhe:              ;343,31
 Messpunkthöhe:            ;343,51
 Sohllage:                 ;338,71
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;15 17 17                 ;46 41 47
  01.01.1999               ;15 17 17                 ;46 41 47
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.01.1999 00:00:00   ;   340,04 ;     
01.02.1999 00:00:00   ;   340,27 ;     
01.03.1999 00:00:00   ;   340,32 ;     
01.04.1999 00:00:00   ;   340,38 ;     
01.05.1999 00:00:00   ;   340,63 ;     
01.06.1999 00:00:00   ;   340,34 ;     
01.07.1999 00:00:00   ;   340,47 ;     
01.08.1999 00:00:00   ;   340,32 ;     
01.09.1999 00:00:00   ;   340,37 ;     
01.10.1999 00:00:00   ;   340,02 ;     
01.11.1999 00:00:00   ;   340,35 ;     
01.12.1999 00:00:00   ;   340,60 ;     
01.01.2000 00:00:00   ;   340,03 ;     
01.02.2000 00:00:00   ;   340,17 ;     
01.03.2000 00:00:00   ;   339,95 ;     
01.04.2000 00:00:00   ;   339,94 ;     
01.05.2000 00:00:00   ;   339,84 ;     
01.06.2000 00:00:00   ;   339,83 ;     
01.07.2000 00:00:00   ;   339,81 ;     
01.08.2000 00:00:00   ;   339,70 ;     
01.09.2000 00:00:00   ;   339,72 ;     
01.10.2000 00:00:00   ;   340,27 ;     
01.11.2000 00:00:00   ;   340,44 ;     
01.12.2000 00:00:00   ;   340,16 ;     
01.01.2001 00:00:00   ;   340,37 ;     
01.02.2001 00:00:00   ;   340,10 ;     
01.03.2001 00:00:00   ;   339,92 ;     
01.04.2001 00:00:00   ;   340,33 ;     
01.05.2001 00:00:00   ;   340,09 ;     
01.06.2001 00:00:00   ;   340,02 ;     
01.07.2001 00:00:00   ;   339,72 ;     
01.08.2001 00:00:00   ;   339,36 ;     
01.09.2001 00:00:00   ;   339,64 ;     
01.10.2001 00:00:00   ;   339,90 ;     
01.11.2001 00:00:00   ;   339,87 ;     
01.12.2001 00:00:00   ;   339,82 ;     
01.01.2002 00:00:00   ;   339,81 ;     
01.02.2002 00:00:00   ;   339,99 ;     
01.03.2002 00:00:00   ;   340,01 ;     
01.04.2002 00:00:00   ;   340,18 ;     
01.05.2002 00:00:00   ;   339,99 ;     
01.06.2002 00:00:00   ;   339,74 ;     
01.07.2002 00:00:00   ;   339,65 ;     
01.08.2002 00:00:00   ;   340,16 ;     
01.09.2002 00:00:00   ;   340,08 ;     
01.10.2002 00:00:00   ;   340,38 ;     
01.11.2002 00:00:00   ;   339,98 ;     
01.12.2002 00:00:00   ;   340,51 ;     
01.01.2003 00:00:00   ;   340,02 ;     
01.02.2003 00:00:00   ;   339,94 ;     
01.03.2003 00:00:00   ;   340,27 ;     
01.04.2003 00:00:00   ;   339,84 ;     
01.05.2003 00:00:00   ;   339,74 ;     
01.06.2003 00:00:00   ;   339,54 ;     
01.07.2003 00:00:00   ;   339,21 ;     
01.08.2003 00:00:00   ;   339,01 ;     
01.09.2003 00:00:00   ;   339,21 ;     
01.10.2003 00:00:00   ;   339,69 ;     
01.11.2003 00:00:00   ;   339,95 ;     
01.12.2003 00:00:00   ;   339,99 ;     
01.01.2004 00:00:00   ;   340,19 ;     
01.02.2004 00:00:00   ;   340,05 ;     
01.03.2004 00:00:00   ;   340,40 ;     
01.04.2004 00:00:00   ;   340,27 ;     
01.05.2004 00:00:00   ;   340,09 ;     
01.06.2004 00:00:00   ;   340,69 ;     
01.07.2004 00:00:00   ;   340,27 ;     
01.08.2004 00:00:00   ;   339,87 ;     
01.09.2004 00:00:00   ;   340,01 ;     
01.10.2004 00:00:00   ;   340,18 ;     
01.11.2004 00:00:00   ;   340,30 ;     
01.12.2004 00:00:00   ;   339,92 ;     
01.01.2005 00:00:00   ;   339,93 ;     
01.02.2005 00:00:00   ;   339,85 ;     
01.03.2005 00:00:00   ;   340,09 ;     
01.04.2005 00:00:00   ;   340,38 ;     
01.05.2005 00:00:00   ;   339,94 ;     
01.06.2005 00:00:00   ;   339,61 ;     
01.07.2005 00:00:00   ;   340,13 ;     
01.08.2005 00:00:00   ;   340,59 ;     
01.09.2005 00:00:00   ;   340,15 ;     
01.10.2005 00:00:00   ;   340,27 ;     
01.11.2005 00:00:00   ;   339,94 ;     
01.12.2005 00:00:00   ;   340,26 ;     
01.01.2006 00:00:00   ;   340,08 ;     
01.02.2006 00:00:00   ;   340,31 ;     
01.03.2006 00:00:00   ;   340,69 ;     
01.04.2006 00:00:00   ;   340,18 ;     
01.05.2006 00:00:00   ;   340,27 ;     
01.06.2006 00:00:00   ;   340,10 ;     
01.07.2006 00:00:00   ;   339,75 ;     
01.08.2006 00:00:00   ;   339,69 ;     
01.09.2006 00:00:00   ;   339,90 ;     
01.10.2006 00:00:00   ;   339,87 ;     
01.11.2006 00:00:00   ;   339,80 ;     
01.12.2006 00:00:00   ;   339,90 ;     
01.01.2007 00:00:00   ;   339,92 ;     
01.02.2007 00:00:00   ;   340,19 ;     
01.03.2007 00:00:00   ;   340,31 ;     
01.04.2007 00:00:00   ;   340,10 ;     
01.05.2007 00:00:00   ;   340,09 ;     
01.06.2007 00:00:00   ;   340,09 ;     
01.07.2007 00:00:00   ;   339,75 ;     
01.08.2007 00:00:00   ;   339,85 ;     
01.09.2007 00:00:00   ;   340,25 ;     
01.10.2007 00:00:00   ;   340,22 ;     
01.11.2007 00:00:00   ;   340,09 ;     
01.12.2007 00:00:00   ;   340,15 ;     
01.01.2008 00:00:00   ;   339,98 ;     
01.02.2008 00:00:00   ;   339,92 ;     
01.03.2008 00:00:00   ;   339,92 ;     
01.04.2008 00:00:00   ;   339,92 ;     
01.05.2008 00:00:00   ;   339,79 ;     
01.06.2008 00:00:00   ;   340,36 ;     
01.07.2008 00:00:00   ;   340,28 ;     
01.08.2008 00:00:00   ;   340,33 ;     
01.09.2008 00:00:00   ;   340,12 ;     
01.10.2008 00:00:00   ;   340,16 ;     
01.11.2008 00:00:00   ;   340,03 ;     
01.12.2008 00:00:00   ;   340,57 ;     
01.01.2009 00:00:00   ;   340,16 ;     
01.02.2009 00:00:00   ;   340,75 ;     
01.03.2009 00:00:00   ;   340,20 ;     
01.04.2009 00:00:00   ;   340,05 ;     
01.05.2009 00:00:00   ;   340,10 ;     
01.06.2009 00:00:00   ;   340,48 ;     
01.07.2009 00:00:00   ;   340,29 ;     
01.08.2009 00:00:00   ;   340,29 ;     
01.09.2009 00:00:00   ;   340,54 ;     
01.10.2009 00:00:00   ;   340,03 ;     
01.11.2009 00:00:00   ;   340,32 ;     
01.12.2009 00:00:00   ;   340,28 ;     
01.01.2010 00:00:00   ;   340,10 ;     
01.02.2010 00:00:00   ;   340,24 ;     
01.03.2010 00:00:00   ;   340,55 ;     
01.04.2010 00:00:00   ;   340,03 ;     
01.05.2010 00:00:00   ;   339,93 ;     
01.06.2010 00:00:00   ;   339,90 ;     
01.07.2010 00:00:00   ;   339,49 ;     
01.08.2010 00:00:00   ;   340,03 ;     
01.09.2010 00:00:00   ;   340,78 ;     
01.10.2010 00:00:00   ;   340,31 ;     
01.11.2010 00:00:00   ;   340,36 ;     
01.12.2010 00:00:00   ;   340,51 ;     
01.01.2011 00:00:00   ;   340,05 ;     
01.02.2011 00:00:00   ;   339,90 ;     
01.03.2011 00:00:00   ;   339,96 ;     
01.04.2011 00:00:00   ;   339,88 ;     
01.05.2011 00:00:00   ;   339,88 ;     
01.06.2011 00:00:00   ;   340,26 ;     
01.07.2011 00:00:00   ;   339,89 ;     
01.08.2011 00:00:00   ;   339,86 ;     
01.09.2011 00:00:00   ;   339,62 ;     
01.10.2011 00:00:00   ;   339,85 ;     
01.11.2011 00:00:00   ;   339,88 ;     
01.12.2011 00:00:00   ;   339,79 ;     
01.01.2012 00:00:00   ;   339,76 ;     
01.02.2012 00:00:00   ;   339,78 ;     
01.03.2012 00:00:00   ;   339,86 ;     
01.04.2012 00:00:00   ;   339,86 ;     
01.05.2012 00:00:00   ;   339,95 ;     
01.06.2012 00:00:00   ;   339,85 ;     
01.07.2012 00:00:00   ;   340,17 ;     
01.08.2012 00:00:00   ;   339,90 ;     
01.09.2012 00:00:00   ;   340,28 ;     
01.10.2012 00:00:00   ;   340,23 ;     
01.11.2012 00:00:00   ;   340,40 ;     
01.12.2012 00:00:00   ;   340,27 ;     
01.01.2013 00:00:00   ;   340,05 ;     
01.02.2013 00:00:00   ;   340,53 ;     
01.03.2013 00:00:00   ;   341,09 ;     
01.04.2013 00:00:00   ;   340,49 ;     
01.05.2013 00:00:00   ;   340,04 ;     
01.06.2013 00:00:00   ;   339,92 ;     
01.07.2013 00:00:00   ;   339,58 ;     
