Messstelle:                ;Kohlgrubenquellen
HZB-Nummer:                ;396432
HD-Nummer:                 ;
DBMS-Nummer:               ;7004350
Fremdnummer:               ;QU70366034
Gebirgsgruppe:             ;1443 Lizumer-Reckner
Grundwasserkörper:         ;Gruppe Zentralzone [DBJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;QU
Dienststelle:              ;HD-Tirol
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.2005
 Geländehöhe-Hauptquelle:  ;1306,00
 Pegelnullpunkt:           ;1306,00
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2005               ;11 37 16                 ;47 16 01
Exportzeitreihe:           ;QUWT,I,Mit,T,1,F,Z,0,,,
Exportqualität:            ;MAXQUAL (0)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2021 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;1 Nachkommastelle
Einheit:                   ;°C
Werte:
25.12.2004 00:00:00   ;     5,4 ;     
26.12.2004 00:00:00   ;     5,4 ;     
27.12.2004 00:00:00   ;     5,4 ;     
28.12.2004 00:00:00   ;     5,4 ;     
29.12.2004 00:00:00   ;     5,4 ;     
30.12.2004 00:00:00   ;     5,4 ;     
31.12.2004 00:00:00   ;     5,4 ;     
01.01.2005 00:00:00   ;     5,4 ;     
02.01.2005 00:00:00   ;     5,4 ;     
03.01.2005 00:00:00   ;     5,4 ;     
04.01.2005 00:00:00   ;     5,4 ;     
05.01.2005 00:00:00   ;     5,4 ;     
06.01.2005 00:00:00   ;     5,4 ;     
07.01.2005 00:00:00   ;     5,4 ;     
08.01.2005 00:00:00   ;     5,4 ;     
09.01.2005 00:00:00   ;     5,4 ;     
10.01.2005 00:00:00   ;     5,4 ;     
11.01.2005 00:00:00   ;     5,4 ;     
12.01.2005 00:00:00   ;     5,4 ;     
13.01.2005 00:00:00   ;     5,4 ;     
14.01.2005 00:00:00   ;     5,4 ;     
15.01.2005 00:00:00   ;     5,4 ;     
16.01.2005 00:00:00   ;     5,4 ;     
17.01.2005 00:00:00   ;     5,4 ;     
18.01.2005 00:00:00   ;     5,4 ;     
19.01.2005 00:00:00   ;     5,4 ;     
20.01.2005 00:00:00   ;     5,4 ;     
21.01.2005 00:00:00   ;     5,4 ;     
22.01.2005 00:00:00   ;     5,4 ;     
23.01.2005 00:00:00   ;     5,4 ;     
24.01.2005 00:00:00   ;     5,4 ;     
25.01.2005 00:00:00   ;     5,4 ;     
26.01.2005 00:00:00   ;     5,4 ;     
27.01.2005 00:00:00   ;     5,4 ;     
28.01.2005 00:00:00   ;     5,4 ;     
29.01.2005 00:00:00   ;     5,4 ;     
30.01.2005 00:00:00   ;     5,4 ;     
31.01.2005 00:00:00   ;     5,4 ;     
01.02.2005 00:00:00   ;     5,4 ;     
02.02.2005 00:00:00   ;     5,3 ;     
03.02.2005 00:00:00   ;     5,3 ;     
04.02.2005 00:00:00   ;     5,3 ;     
05.02.2005 00:00:00   ;     5,3 ;     
06.02.2005 00:00:00   ;     5,3 ;     
07.02.2005 00:00:00   ;     5,3 ;     
08.02.2005 00:00:00   ;     5,3 ;     
09.02.2005 00:00:00   ;     5,3 ;     
10.02.2005 00:00:00   ;     5,3 ;     
11.02.2005 00:00:00   ;     5,3 ;     
12.02.2005 00:00:00   ;     5,3 ;     
13.02.2005 00:00:00   ;     5,3 ;     
14.02.2005 00:00:00   ;     5,3 ;     
15.02.2005 00:00:00   ;     5,3 ;     
16.02.2005 00:00:00   ;     5,3 ;     
17.02.2005 00:00:00   ;     5,3 ;     
18.02.2005 00:00:00   ;     5,3 ;     
19.02.2005 00:00:00   ;     5,3 ;     
20.02.2005 00:00:00   ;     5,3 ;     
21.02.2005 00:00:00   ;     5,3 ;     
22.02.2005 00:00:00   ;     5,3 ;     
23.02.2005 00:00:00   ;     5,3 ;     
24.02.2005 00:00:00   ;     5,3 ;     
25.02.2005 00:00:00   ;     5,3 ;     
26.02.2005 00:00:00   ;     5,3 ;     
27.02.2005 00:00:00   ;     5,3 ;     
