Messstelle:                ;Thüringen, Bl 05.41.01 A
HZB-Nummer:                ;309344
HD-Nummer:                 ;05.41.01 A
DBMS-Nummer:               ;8002000
PorenGW-Gebiet:            ;003 Walgau
Grundwasserkörper:         ;Walgau [RHE]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Vorarlberg
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;21.09.2011
 Geländehöhe:              ;521,99
 Messpunkthöhe:            ;522,86
 Sohllage:                 ;503,99
 T-Messtiefe u.GOK:        ;16,13
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  05.01.1998               ;09 44 34                 ;47 11 07
  29.02.1956               ;09 44 34                 ;47 11 07
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2002 mit Transfer-Function-Modell interpoliert
  2003 mit Transfer-Function-Modell interpoliert
  2004 bis 31.3. mit Transfer-Function-Modell interpoliert
Exportzeitreihe:           ;GWS,M,Max,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
06.06.1956 07:01:00   ;   515,38 ;     
26.08.1957 07:01:00   ;   515,29 ;     
15.05.1958 07:01:00   ;   514,95 ;     
25.06.1962 12:00:00   ;   514,77 ;     
24.06.1963 08:00:00   ;   514,64 ;     
25.05.1964 11:00:00   ;   514,47 ;     
14.06.1965 12:00:00   ;   516,31 ;     
25.07.1966 07:01:00   ;   515,50 ;     
26.06.1967 07:01:00   ;   515,12 ;     
19.08.1968 07:01:00   ;   514,54 ;     
01.09.1969 07:01:00   ;   514,64 ;     
25.08.1970 07:01:00   ;   515,52 ;     
21.06.1971 07:01:00   ;   514,45 ;     
07.08.1972 07:01:00   ;   513,73 ;     
30.07.1973 07:01:00   ;   514,95 ;     
22.07.1974 07:01:00   ;   515,10 ;     
01.07.1975 07:01:00   ;   515,19 ;     
04.06.1976 07:01:00   ;   514,47 ;     
26.08.1977 07:01:00   ;   514,50 ;     
09.06.1978 07:01:00   ;   514,82 ;     
21.06.1979 07:01:00   ;   514,87 ;     
14.07.1980 07:01:00   ;   514,91 ;     
27.07.1981 07:01:00   ;   515,34 ;     
28.06.1982 07:01:00   ;   514,68 ;     
20.06.1983 07:01:00   ;   514,20 ;     
25.06.1984 07:01:00   ;   514,50 ;     
08.08.1985 07:01:00   ;   514,28 ;     
02.06.1986 07:01:00   ;   513,90 ;     
29.06.1987 07:01:00   ;   514,43 ;     
28.03.1988 07:01:00   ;   513,87 ;     
14.08.1989 07:01:00   ;   513,32 ;     
09.07.1990 07:01:00   ;   513,77 ;     
23.12.1991 07:01:00   ;   515,04 ;     
07.12.1992 07:01:00   ;   513,90 ;     
30.08.1993 07:01:00   ;   514,28 ;     
13.06.1994 07:01:00   ;   513,93 ;     
19.06.1995 07:01:00   ;   514,20 ;     
15.07.1996 07:01:00   ;   514,04 ;     
18.08.1997 07:01:00   ;   514,12 ;     
16.11.1998 07:01:00   ;   513,43 ;     
24.05.1999 07:01:00   ;   515,94 ;     
15.05.2000 07:01:00   ;   514,43 ;     
25.06.2001 07:01:00   ;   514,28 ;     
18.11.2002 07:30:00   ;   514,30 ;     
13.10.2003 07:30:00   ;   513,71 ;     
14.06.2004 07:01:00   ;   514,14 ;     
29.08.2005 07:01:00   ;   514,78 ;     
05.06.2006 07:01:00   ;   514,71 ;     
16.09.2007 07:01:00   ;   514,46 ;     
02.06.2008 07:01:00   ;   514,42 ;     
20.07.2009 07:01:00   ;   514,67 ;     
12.10.2011 11:00:00   ;   514,58 ;     
13.06.2012 16:00:00   ;   515,10 ;     
03.06.2013 00:00:00   ;   516,54 ;     
01.08.2014 06:00:00   ;   514,71 ;     
24.06.2015 16:00:00   ;   514,45 ;     
18.06.2016 00:00:00   ;   516,00 ;     
03.09.2017 20:00:00   ;   515,04 ;     
24.01.2018 10:00:00   ;   514,66 ;     
23.05.2019 05:00:00   ;   515,49 ;     
01.09.2020 00:00:00   ;   514,75 ;     
09.02.2021 00:00:00   ;   514,81 ;     
